#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       21080     1.01536     1.11002 0.000553838
       21081      1.0151     1.11002  0.00055383
       21082     1.01484     1.11002 0.000553823
       21083     1.01459     1.11001 0.000553815
       21084     1.01435     1.11001 0.000553807
       21085     1.01413        1.11 0.000553799
       21086     1.01391        1.11 0.000553792
       21087     1.01371     1.10999 0.000553784
       21088     1.01352     1.10999 0.000553777
       21089     1.01334     1.10998  0.00055377
       21090     1.01318     1.10998 0.000553763
       21091     1.01303     1.10997 0.000553755
       21092     1.01291     1.10997 0.000553748
       21093      1.0128     1.10997 0.000553741
       21094      1.0127     1.10996 0.000553734
       21095     1.01263     1.10996 0.000553727
       21096     1.01258     1.10995  0.00055372
       21097     1.01255     1.10995 0.000553713
       21098     1.01254     1.10994 0.000553706
       21099     1.01256     1.10994 0.000553699
       21100     1.01259     1.10993 0.000553692
       21101     1.01265     1.10993 0.000553685
       21102     1.01274     1.10992 0.000553678
       21103     1.01285     1.10992 0.000553671
       21104     1.01299     1.10991 0.000553664
       21105     1.01316     1.10991 0.000553656
       21106     1.01335     1.10991 0.000553649
       21107     1.01358      1.1099 0.000553642
       21108     1.01383      1.1099 0.000553634
       21109     1.01412     1.10989 0.000553626
       21110     1.01443     1.10989 0.000553619
       21111     1.01478     1.10988 0.000553611
       21112     1.01516     1.10988 0.000553603
       21113     1.01558     1.10987 0.000553595
       21114     1.01603     1.10987 0.000553586
       21115     1.01652     1.10987 0.000553578
       21116     1.01704     1.10986 0.000553569
       21117      1.0176     1.10986  0.00055356
       21118      1.0182     1.10985 0.000553551
       21119     1.01884     1.10985 0.000553541
       21120     1.01951     1.10984 0.000553532
       21121     1.02023     1.10984 0.000553522
       21122     1.02098     1.10983 0.000553511
       21123     1.02178     1.10983 0.000553501
       21124     1.02261     1.10983  0.00055349
       21125     1.02349     1.10982 0.000553479
       21126     1.02441     1.10982 0.000553468
       21127     1.02537     1.10981 0.000553456
       21128     1.02637     1.10981 0.000553444
       21129     1.02741     1.10981 0.000553431
       21130     1.02849      1.1098 0.000553418
       21131     1.02961      1.1098 0.000553405
       21132     1.03076      1.1098 0.000553392
       21133     1.03196     1.10979 0.000553378
       21134     1.03319     1.10979 0.000553363
       21135     1.03447     1.10978 0.000553349
       21136     1.03577     1.10978 0.000553334
       21137     1.03711     1.10978 0.000553318
       21138     1.03848     1.10977 0.000553302
       21139     1.03988     1.10977 0.000553286
       21140     1.04131     1.10977 0.000553269
       21141     1.04277     1.10976 0.000553252
       21142     1.04425     1.10976 0.000553235
       21143     1.04576     1.10976 0.000553217
       21144     1.04728     1.10976 0.000553199
       21145     1.04882     1.10975  0.00055318
       21146     1.05038     1.10975 0.000553161
       21147     1.05195     1.10975 0.000553141
       21148     1.05353     1.10974 0.000553122
       21149     1.05512     1.10974 0.000553102
       21150     1.05671     1.10974 0.000553081
       21151      1.0583     1.10974  0.00055306
       21152     1.05989     1.10973 0.000553039
       21153     1.06148     1.10973 0.000553018
       21154     1.06305     1.10973 0.000552996
       21155     1.06462     1.10973 0.000552974
       21156     1.06617     1.10973 0.000552952
       21157      1.0677     1.10972 0.000552929
       21158     1.06921     1.10972 0.000552906
       21159      1.0707     1.10972 0.000552883
       21160     1.07215     1.10972  0.00055286
       21161     1.07358     1.10972 0.000552836
       21162     1.07497     1.10971 0.000552813
       21163     1.07633     1.10971 0.000552789
       21164     1.07764     1.10971 0.000552765
       21165     1.07891     1.10971 0.000552741
       21166     1.08013     1.10971 0.000552716
       21167      1.0813     1.10971 0.000552692
       21168     1.08242     1.10971 0.000552667
       21169     1.08348      1.1097 0.000552642
       21170     1.08448      1.1097 0.000552618
       21171     1.08542      1.1097 0.000552593
       21172     1.08629      1.1097 0.000552568
       21173      1.0871      1.1097 0.000552543
       21174     1.08784      1.1097 0.000552518
       21175     1.08851      1.1097 0.000552492
       21176      1.0891      1.1097 0.000552467
       21177     1.08962      1.1097 0.000552442
       21178     1.09006      1.1097 0.000552417
       21179     1.09043     1.10969 0.000552391
       21180     1.09072     1.10969 0.000552366
       21181     1.09092     1.10969  0.00055234
       21182     1.09105     1.10969 0.000552315
       21183     1.09109     1.10969  0.00055229
       21184     1.09105     1.10969 0.000552264
       21185     1.09093     1.10969 0.000552239
       21186     1.09073     1.10969 0.000552214
       21187     1.09044     1.10969 0.000552188
       21188     1.09008     1.10969 0.000552163
       21189     1.08963     1.10969 0.000552138
       21190      1.0891     1.10968 0.000552113
       21191     1.08849     1.10968 0.000552087
       21192     1.08781     1.10968 0.000552062
       21193     1.08705     1.10968 0.000552037
       21194     1.08622     1.10968 0.000552012
       21195     1.08532     1.10968 0.000551988
       21196     1.08434     1.10968 0.000551963
       21197      1.0833     1.10968 0.000551938
       21198      1.0822     1.10968 0.000551914
       21199     1.08104     1.10967 0.000551889
       21200     1.07982     1.10967 0.000551865
       21201     1.07854     1.10967 0.000551841
       21202     1.07722     1.10967 0.000551817
       21203     1.07585     1.10967 0.000551793
       21204     1.07445     1.10967  0.00055177
       21205       1.073     1.10966 0.000551747
       21206     1.07153     1.10966 0.000551723
       21207     1.07002     1.10966 0.000551701
       21208      1.0685     1.10966 0.000551678
       21209     1.06695     1.10966 0.000551656
       21210      1.0654     1.10966 0.000551634
       21211     1.06384     1.10965 0.000551612
       21212     1.06227     1.10965  0.00055159
       21213     1.06071     1.10965 0.000551569
       21214     1.05916     1.10965 0.000551548
       21215     1.05763     1.10964 0.000551528
       21216     1.05611     1.10964 0.000551508
       21217     1.05462     1.10964 0.000551488
       21218     1.05316     1.10964 0.000551468
       21219     1.05173     1.10963 0.000551449
       21220     1.05035     1.10963  0.00055143
       21221     1.04901     1.10963 0.000551411
       21222     1.04772     1.10962 0.000551393
       21223     1.04649     1.10962 0.000551375
       21224     1.04531     1.10962 0.000551357
       21225      1.0442     1.10962  0.00055134
       21226     1.04316     1.10961 0.000551323
       21227     1.04219     1.10961 0.000551306
       21228     1.04129     1.10961  0.00055129
       21229     1.04047      1.1096 0.000551273
       21230     1.03974      1.1096 0.000551257
       21231     1.03909      1.1096 0.000551241
       21232     1.03852     1.10959 0.000551225
       21233     1.03805     1.10959  0.00055121
       21234     1.03767     1.10959 0.000551194
       21235     1.03738     1.10958 0.000551179
       21236     1.03718     1.10958 0.000551163
       21237     1.03708     1.10958 0.000551148
       21238     1.03708     1.10957 0.000551132
       21239     1.03717     1.10957 0.000551117
       21240     1.03736     1.10957 0.000551102
       21241     1.03764     1.10956 0.000551086
       21242     1.03803     1.10956  0.00055107
       21243     1.03851     1.10956 0.000551055
       21244     1.03908     1.10955 0.000551039
       21245     1.03974     1.10955 0.000551023
       21246      1.0405     1.10955 0.000551006
       21247     1.04134     1.10954  0.00055099
       21248     1.04227     1.10954 0.000550973
       21249     1.04329     1.10954 0.000550956
       21250     1.04439     1.10953 0.000550938
       21251     1.04557     1.10953 0.000550921
       21252     1.04682     1.10953 0.000550903
       21253     1.04815     1.10952 0.000550884
       21254     1.04954     1.10952 0.000550866
       21255     1.05101     1.10952 0.000550846
       21256     1.05254     1.10952 0.000550827
       21257     1.05412     1.10951 0.000550807
       21258     1.05576     1.10951 0.000550787
       21259     1.05746     1.10951 0.000550767
       21260      1.0592     1.10951 0.000550746
       21261     1.06098      1.1095 0.000550725
       21262      1.0628      1.1095 0.000550703
       21263     1.06466      1.1095 0.000550681
       21264     1.06655      1.1095 0.000550659
       21265     1.06846      1.1095 0.000550637
       21266      1.0704     1.10949 0.000550614
       21267     1.07236     1.10949 0.000550591
       21268     1.07433     1.10949 0.000550567
       21269     1.07632     1.10949 0.000550544
       21270     1.07831     1.10949  0.00055052
       21271      1.0803     1.10949 0.000550496
       21272      1.0823     1.10948 0.000550471
       21273      1.0843     1.10948 0.000550447
       21274     1.08628     1.10948 0.000550422
       21275     1.08826     1.10948 0.000550397
       21276     1.09023     1.10948 0.000550372
       21277     1.09218     1.10948 0.000550346
       21278     1.09412     1.10948 0.000550321
       21279     1.09603     1.10948 0.000550295
       21280     1.09792     1.10948  0.00055027
       21281     1.09979     1.10948 0.000550244
       21282     1.10163     1.10948 0.000550218
       21283     1.10345     1.10948 0.000550193
       21284     1.10523     1.10948 0.000550167
       21285     1.10699     1.10948 0.000550141
       21286     1.10872     1.10948 0.000550115
       21287     1.11041     1.10948 0.000550089
       21288     1.11208     1.10948 0.000550064
       21289     1.11371     1.10948 0.000550038
       21290     1.11531     1.10948 0.000550012
       21291     1.11688     1.10948 0.000549986
       21292     1.11841     1.10948 0.000549961
       21293     1.11992     1.10948 0.000549935
       21294      1.1214     1.10948 0.000549909
       21295     1.12285     1.10948 0.000549884
       21296     1.12426     1.10948 0.000549859
       21297     1.12566     1.10948 0.000549833
       21298     1.12702     1.10948 0.000549808
       21299     1.12837     1.10948 0.000549783
